team_a_strength,team_b_strength,toss_winner_is_a,toss_decision_bat,is_first_innings,batting_team_is_a,runs_a,wickets_a,overs_a,runs_b,wickets_b,overs_b,target,label_winner_is_a
0.46,0.53,1,1,1,1,126,5,18.0,0,0,0.0,0,1
0.46,0.53,1,1,1,1,126,5,19.0,0,0,0.0,0,1
0.46,0.53,1,1,1,1,135,5,20.0,0,0,0.0,0,1
0.46,0.53,1,1,0,0,135,5,20.0,8,3,1.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,14,3,2.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,21,4,3.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,24,4,4.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,35,4,5.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,40,4,6.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,42,5,7.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,48,5,8.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,54,6,9.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,65,6,10.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,69,7,11.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,78,7,12.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,86,8,13.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,89,9,14.0,136,1
0.46,0.53,1,1,0,0,135,5,20.0,89,10,14.5,136,1
0.63,0.35,0,0,1,1,18,0,1.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,22,0,2.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,45,0,3.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,47,1,4.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,52,1,5.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,59,1,6.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,62,1,7.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,65,2,8.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,71,2,9.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,80,2,10.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,91,3,11.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,98,3,12.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,106,4,13.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,108,5,14.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,118,5,15.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,123,5,16.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,137,5,17.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,139,5,18.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,147,6,19.0,0,0,0.0,0,1
0.63,0.35,0,0,1,1,158,7,20.0,0,0,0.0,0,1
0.63,0.35,0,0,0,0,158,7,20.0,7,0,1.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,18,0,2.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,24,0,3.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,30,1,4.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,35,1,5.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,41,1,6.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,44,1,7.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,47,3,8.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,50,4,9.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,56,4,10.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,59,4,11.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,62,4,12.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,75,5,13.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,80,5,14.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,92,5,15.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,109,5,16.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,125,5,17.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,133,6,18.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,136,7,19.0,159,1
0.63,0.35,0,0,0,0,158,7,20.0,152,7,20.0,159,1
0.45,0.5,1,0,1,0,0,0,0.0,14,0,1.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,15,0,2.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,18,1,3.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,26,2,4.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,29,3,5.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,35,3,6.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,43,3,7.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,52,3,8.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,62,3,9.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,67,3,10.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,77,3,11.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,86,4,12.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,93,4,13.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,98,4,14.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,113,4,15.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,120,4,16.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,122,5,17.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,132,5,18.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,152,5,19.0,0,1
0.45,0.5,1,0,1,0,0,0,0.0,158,5,20.0,0,1
0.45,0.5,1,0,0,1,3,0,1.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,12,0,2.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,21,0,3.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,23,1,4.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,30,1,5.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,36,1,6.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,41,2,7.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,54,2,8.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,56,3,9.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,58,4,10.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,63,4,11.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,70,5,12.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,74,5,13.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,90,5,14.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,99,5,15.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,107,6,16.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,120,6,17.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,131,6,18.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,144,7,19.0,158,5,20.0,159,1
0.45,0.5,1,0,0,1,161,7,19.83,158,5,20.0,159,1
0.37,0.63,0,0,1,1,5,0,1.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,18,0,2.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,18,1,3.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,35,1,4.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,46,1,5.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,51,1,6.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,56,1,7.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,63,1,8.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,63,1,9.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,66,1,10.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,71,1,11.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,74,2,12.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,75,2,13.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,78,2,14.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,83,2,15.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,91,2,16.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,99,3,17.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,102,3,18.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,108,4,19.0,0,0,0.0,0,0
0.37,0.63,0,0,1,1,111,4,20.0,0,0,0.0,0,0
0.37,0.63,0,0,0,0,111,4,20.0,14,1,1.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,28,1,2.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,38,1,3.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,52,1,4.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,75,1,5.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,85,1,6.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,100,1,7.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,109,1,8.0,112,0
0.37,0.63,0,0,0,0,111,4,20.0,113,1,8.33,112,0
0.48,0.5,0,0,1,1,1,0,1.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,10,0,2.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,13,1,3.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,26,1,4.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,31,1,5.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,36,1,6.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,38,3,7.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,57,3,8.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,67,3,9.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,69,3,10.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,73,3,11.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,75,5,12.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,84,5,13.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,90,5,14.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,107,5,15.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,115,5,16.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,120,5,17.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,129,7,18.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,139,7,19.0,0,0,0.0,0,0
0.48,0.5,0,0,1,1,146,7,20.0,0,0,0.0,0,0
0.48,0.5,0,0,0,0,146,7,20.0,4,0,1.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,10,1,2.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,17,2,3.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,24,2,4.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,32,2,5.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,44,3,6.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,55,3,7.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,58,3,8.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,71,3,9.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,86,4,10.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,93,4,11.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,104,4,12.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,117,5,13.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,126,5,14.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,134,5,15.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,140,5,16.0,147,0
0.48,0.5,0,0,0,0,146,7,20.0,148,5,17.0,147,0
0.35,0.47,0,1,1,0,0,0,0.0,11,0,1.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,26,0,2.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,38,0,3.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,46,0,4.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,48,1,5.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,50,1,6.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,62,1,7.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,76,1,8.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,83,1,9.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,93,1,10.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,104,1,11.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,106,1,12.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,108,2,13.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,113,2,14.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,116,3,15.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,119,3,16.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,127,3,17.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,130,3,18.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,133,4,19.0,0,1
0.35,0.47,0,1,1,0,0,0,0.0,142,5,20.0,0,1
0.35,0.47,0,1,0,1,12,0,1.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,19,0,2.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,34,0,3.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,36,1,4.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,46,2,5.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,56,2,6.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,62,3,7.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,70,3,8.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,72,3,9.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,88,3,10.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,90,4,11.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,94,4,12.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,104,4,13.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,110,4,14.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,111,4,15.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,116,4,16.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,123,4,17.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,132,5,18.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,140,6,19.0,142,5,20.0,143,1
0.35,0.47,0,1,0,1,144,7,19.83,142,5,20.0,143,1
0.49,0.54,1,1,1,1,12,1,1.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,17,1,2.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,25,1,3.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,34,1,4.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,40,1,5.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,45,1,6.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,55,1,7.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,64,1,8.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,74,1,9.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,78,1,10.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,91,1,11.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,96,1,12.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,103,1,13.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,111,2,14.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,120,2,15.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,123,2,16.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,130,2,17.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,135,3,18.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,140,3,19.0,0,0,0.0,0,1
0.49,0.54,1,1,1,1,160,3,20.0,0,0,0.0,0,1
0.49,0.54,1,1,0,0,160,3,20.0,6,0,1.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,20,0,2.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,31,0,3.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,37,0,4.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,41,1,5.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,53,1,6.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,55,1,7.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,59,1,8.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,64,1,9.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,73,1,10.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,84,1,11.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,88,2,12.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,100,2,13.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,112,2,14.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,114,2,15.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,128,2,16.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,131,2,17.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,143,3,18.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,146,3,19.0,161,1
0.49,0.54,1,1,0,0,160,3,20.0,153,4,20.0,161,1
0.43,0.47,0,0,1,1,3,0,1.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,16,0,2.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,23,0,3.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,32,1,4.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,39,1,5.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,46,1,6.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,53,1,7.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,73,1,8.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,85,1,9.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,90,1,10.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,100,1,11.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,103,1,12.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,106,1,13.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,112,1,14.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,118,2,15.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,132,2,16.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,137,3,17.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,146,3,18.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,148,3,19.0,0,0,0.0,0,0
0.43,0.47,0,0,1,1,152,4,20.0,0,0,0.0,0,0
0.43,0.47,0,0,0,0,152,4,20.0,6,0,1.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,10,0,2.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,18,0,3.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,29,0,4.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,41,0,5.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,46,1,6.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,48,2,7.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,60,2,8.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,67,2,9.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,74,2,10.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,81,2,11.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,87,3,12.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,94,4,13.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,100,4,14.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,108,4,15.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,113,5,16.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,120,5,17.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,126,7,18.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,138,7,19.0,153,0
0.43,0.47,0,0,0,0,152,4,20.0,154,7,19.5,153,0
0.57,0.43,0,1,1,0,0,0,0.0,1,0,1.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,4,0,2.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,12,1,3.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,21,1,4.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,26,2,5.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,29,2,6.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,35,2,7.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,37,3,8.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,41,3,9.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,46,3,10.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,47,4,11.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,57,4,12.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,66,4,13.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,72,4,14.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,77,4,15.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,94,4,16.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,98,4,17.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,99,5,18.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,107,6,19.0,0,1
0.57,0.43,0,1,1,0,0,0,0.0,117,6,20.0,0,1
0.57,0.43,0,1,0,1,9,0,1.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,13,2,2.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,18,2,3.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,26,2,4.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,38,2,5.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,55,2,6.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,64,2,7.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,72,2,8.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,79,2,9.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,93,2,10.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,101,2,11.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,109,2,12.0,117,6,20.0,118,1
0.57,0.43,0,1,0,1,119,2,12.5,117,6,20.0,118,1
0.4,0.45,0,1,1,0,0,0,0.0,12,0,1.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,20,0,2.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,21,1,3.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,28,1,4.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,34,1,5.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,40,1,6.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,47,1,7.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,60,1,8.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,64,1,9.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,71,1,10.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,73,1,11.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,75,2,12.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,85,2,13.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,90,2,14.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,95,2,15.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,111,3,16.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,114,3,17.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,121,3,18.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,136,3,19.0,0,1
0.4,0.45,0,1,1,0,0,0,0.0,153,4,20.0,0,1
0.4,0.45,0,1,0,1,9,0,1.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,13,0,2.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,17,0,3.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,23,0,4.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,32,0,5.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,38,2,6.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,41,3,7.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,48,3,8.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,49,3,9.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,60,3,10.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,76,3,11.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,81,3,12.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,100,3,13.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,106,3,14.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,116,3,15.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,124,4,16.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,133,4,17.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,141,5,18.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,151,5,19.0,153,4,20.0,154,1
0.4,0.45,0,1,0,1,156,5,19.5,153,4,20.0,154,1
0.42,0.63,1,0,1,0,0,0,0.0,4,0,1.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,17,0,2.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,24,0,3.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,28,0,4.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,35,1,5.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,44,1,6.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,51,1,7.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,63,1,8.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,67,1,9.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,74,1,10.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,81,1,11.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,88,1,12.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,95,1,13.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,107,1,14.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,107,1,15.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,113,1,16.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,119,1,17.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,127,1,18.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,136,1,19.0,0,0
0.42,0.63,1,0,1,0,0,0,0.0,140,2,20.0,0,0
0.42,0.63,1,0,0,1,12,0,1.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,21,0,2.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,23,0,3.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,29,0,4.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,30,1,5.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,34,2,6.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,39,2,7.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,41,2,8.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,46,2,9.0,140,2,20.0,141,0
